source_product_id,source_product_name,recommended_product_id,recommended_product_name,pair_orders,confidence,lift,support
227,Colete Salva-Vidas 3392,499,Âncora Bruce 3938,3,0.009230769230769232,3.050147928994083,8.729812309035356e-05
228,Defensa Náutica 9651,457,Tinta Antifouling 8834,3,0.02857142857142857,8.464285714285714,8.729812309035356e-05
228,Defensa Náutica 9651,60,Vela Mestra 2410,2,0.01904761904761905,6.890225563909775,5.819874872690237e-05
228,Defensa Náutica 9651,142,Cabo Náutico 3932,2,0.01904761904761905,6.890225563909775,5.819874872690237e-05
228,Defensa Náutica 9651,97,Motor de Popa 5396,4,0.0380952380952381,6.854151084517577,0.00011639749745380474
228,Defensa Náutica 9651,10,Colete Salva-Vidas 6199,2,0.01904761904761905,6.35506241331484,5.819874872690237e-05
229,Bateria Náutica 5653,246,Motor de Popa 1365,3,0.010526315789473684,4.019298245614035,8.729812309035356e-05
229,Bateria Náutica 5653,339,Sonar Transducer 6256,3,0.010526315789473684,3.889643463497453,8.729812309035356e-05
229,Bateria Náutica 5653,320,Colete Salva-Vidas 7959,6,0.021052631578947368,3.5464396284829722,0.00017459624618070712
229,Bateria Náutica 5653,449,Bússola de Bordo 8282,3,0.010526315789473684,3.5464396284829722,8.729812309035356e-05
229,Bateria Náutica 5653,393,Hélice de Alumínio 2428,3,0.010526315789473684,3.380718150516478,8.729812309035356e-05
230,Bússola de Bordo 4361,72,Motor de Popa 9771,3,0.028846153846153848,9.0118006993007,8.729812309035356e-05
230,Bússola de Bordo 4361,94,Tinta Antifouling 569,2,0.019230769230769232,6.543221629855294,5.819874872690237e-05
230,Bússola de Bordo 4361,112,Âncora Bruce 7692,2,0.019230769230769232,6.2345791001451385,5.819874872690237e-05
230,Bússola de Bordo 4361,157,Bússola de Bordo 1248,2,0.019230769230769232,6.007867132867133,5.819874872690237e-05
230,Bússola de Bordo 4361,372,Vela Mestra 500,2,0.019230769230769232,5.9537422037422045,5.819874872690237e-05
231,GPS Plotter 6626,450,Hélice de Alumínio 290,7,0.02456140350877193,4.587242562929062,0.0002036956205441583
231,GPS Plotter 6626,452,Tinta Antifouling 4641,3,0.010526315789473684,3.617368421052632,8.729812309035356e-05
231,GPS Plotter 6626,418,Tinta Antifouling 6959,3,0.010526315789473684,3.445112781954887,8.729812309035356e-05
231,GPS Plotter 6626,487,Bússola de Bordo 5643,3,0.010526315789473684,3.2885167464114833,8.729812309035356e-05
231,GPS Plotter 6626,72,Motor de Popa 9771,3,0.010526315789473684,3.2885167464114833,8.729812309035356e-05
232,Hélice de Alumínio 5784,166,GPS Plotter 7150,4,0.011661807580174927,3.710722384191772,0.00011639749745380474
232,Hélice de Alumínio 5784,128,Cabo Náutico 7174,8,0.023323615160349854,3.484852326023577,0.00023279499490760948
232,Hélice de Alumínio 5784,42,Tinta Antifouling 503,4,0.011661807580174927,3.312049731344722,0.00011639749745380474
232,Hélice de Alumínio 5784,494,Motor de Popa 4783,4,0.011661807580174927,3.2319194959089623,0.00011639749745380474
232,Hélice de Alumínio 5784,38,Sonar Transducer 7290,3,0.008746355685131196,2.918140904073141,8.729812309035356e-05
233,Bateria Náutica 6163,271,Tinta Antifouling 5976,3,0.010830324909747292,3.836949644571811,8.729812309035356e-05
233,Bateria Náutica 6163,310,Vela Mestra 8489,6,0.021660649819494584,3.578693418494862,0.00017459624618070712
233,Bateria Náutica 6163,126,Hélice de Alumínio 9713,6,0.021660649819494584,3.5111709011647707,0.00017459624618070712
233,Bateria Náutica 6163,461,Colete Salva-Vidas 3259,3,0.010830324909747292,3.5111709011647707,8.729812309035356e-05
233,Bateria Náutica 6163,125,Âncora Bruce 9236,6,0.021660649819494584,3.323072460030944,0.00017459624618070712
234,Defensa Náutica 417,472,Defensa Náutica 9030,3,0.009615384615384616,3.887443438914027,8.729812309035356e-05
234,Defensa Náutica 417,344,Âncora Bruce 3286,7,0.022435897435897436,3.8744201778121377,0.0002036956205441583
234,Defensa Náutica 417,366,Bússola de Bordo 1762,10,0.03205128205128205,3.507778049975502,0.00029099374363451185
234,Defensa Náutica 417,296,Vela Mestra 9794,3,0.009615384615384616,3.478238866396761,8.729812309035356e-05
234,Defensa Náutica 417,478,Tinta Antifouling 3290,3,0.009615384615384616,3.478238866396761,8.729812309035356e-05
235,GPS Plotter 1842,107,Tinta Antifouling 5097,4,0.019230769230769232,5.9537422037422045,0.00011639749745380474
235,GPS Plotter 1842,326,Defensa Náutica 824,3,0.014423076923076924,4.90741622239147,8.729812309035356e-05
235,GPS Plotter 1842,51,Defensa Náutica 9969,3,0.014423076923076924,4.589342948717949,8.729812309035356e-05
235,GPS Plotter 1842,148,Colete Salva-Vidas 8269,3,0.014423076923076924,4.386274676650783,8.729812309035356e-05
235,GPS Plotter 1842,415,Bateria Náutica 6140,3,0.014423076923076924,4.347798582995951,8.729812309035356e-05
236,Bateria Náutica 9272,287,Âncora Bruce 4980,2,0.0196078431372549,6.875750300120048,5.819874872690237e-05
236,Bateria Náutica 9272,112,Âncora Bruce 7692,2,0.0196078431372549,6.356825749167592,5.819874872690237e-05
236,Bateria Náutica 9272,209,Cabo Náutico 7626,2,0.0196078431372549,6.297416162726773,5.819874872690237e-05
236,Bateria Náutica 9272,410,Vela Mestra 207,4,0.0392156862745098,5.989542483660131,0.00011639749745380474
236,Bateria Náutica 9272,126,Hélice de Alumínio 9713,3,0.029411764705882353,4.767619311875693,8.729812309035356e-05
237,Cabo Náutico 9307,207,Tinta Antifouling 179,4,0.013377926421404682,4.42050424491896,0.00011639749745380474
237,Cabo Náutico 9307,297,Tinta Antifouling 9136,7,0.023411371237458192,3.777144472184276,0.0002036956205441583
237,Cabo Náutico 9307,480,Hélice de Alumínio 4260,3,0.010033444816053512,3.5546322794193705,8.729812309035356e-05
237,Cabo Náutico 9307,247,Defensa Náutica 7459,6,0.020066889632107024,3.380385599055676,0.00017459624618070712
237,Cabo Náutico 9307,409,Hélice de Alumínio 9928,5,0.016722408026755852,3.073077817323341,0.00014549687181725592
238,Motor de Popa 4350,142,Cabo Náutico 3932,4,0.013289036544850499,4.807134114355656,0.00011639749745380474
238,Motor de Popa 4350,397,GPS Plotter 3411,4,0.013289036544850499,4.391132123690263,0.00011639749745380474
238,Motor de Popa 4350,218,Bússola de Bordo 4059,3,0.009966777408637873,3.4596798550286922,8.729812309035356e-05
238,Motor de Popa 4350,225,Âncora Bruce 7480,3,0.009966777408637873,3.3253233558042767,8.729812309035356e-05
238,Motor de Popa 4350,343,Bússola de Bordo 2338,3,0.009966777408637873,3.2010122023162664,8.729812309035356e-05
239,Colete Salva-Vidas 326,427,Âncora Bruce 5445,3,0.015,5.54274193548387,8.729812309035356e-05
239,Colete Salva-Vidas 326,60,Vela Mestra 2410,3,0.015,5.426052631578947,8.729812309035356e-05
239,Colete Salva-Vidas 326,12,Cabo Náutico 8028,3,0.015,3.9959302325581394,8.729812309035356e-05
239,Colete Salva-Vidas 326,403,Vela Mestra 807,2,0.01,3.9959302325581394,5.819874872690237e-05
239,Colete Salva-Vidas 326,8,Cabo Náutico 1373,2,0.01,3.9051136363636365,5.819874872690237e-05
240,Bússola de Bordo 702,395,Vela Mestra 9165,2,0.019801980198019802,6.804950495049505,5.819874872690237e-05
240,Bússola de Bordo 702,495,Sonar Transducer 4154,2,0.019801980198019802,6.606748053446121,5.819874872690237e-05
240,Bússola de Bordo 702,355,Cabo Náutico 1755,2,0.019801980198019802,6.300880088008801,5.819874872690237e-05
240,Bússola de Bordo 702,415,Bateria Náutica 6140,2,0.019801980198019802,5.969254820218864,5.819874872690237e-05
240,Bússola de Bordo 702,20,GPS Plotter 7169,3,0.0297029702970297,5.053181060680325,8.729812309035356e-05
241,Defensa Náutica 5179,395,Vela Mestra 9165,3,0.025423728813559324,8.736864406779661,8.729812309035356e-05
241,Defensa Náutica 5179,113,Hélice de Alumínio 1281,3,0.025423728813559324,7.404122378626832,8.729812309035356e-05
241,Defensa Náutica 5179,452,Tinta Antifouling 4641,2,0.01694915254237288,5.824576271186441,5.819874872690237e-05
241,Defensa Náutica 5179,252,Defensa Náutica 9558,2,0.01694915254237288,5.600554106910039,5.819874872690237e-05
241,Defensa Náutica 5179,226,Hélice de Alumínio 3756,2,0.01694915254237288,4.978270317253368,5.819874872690237e-05
242,Âncora Bruce 7665,296,Vela Mestra 9794,4,0.012861736334405145,4.65256388559824,0.00011639749745380474
242,Âncora Bruce 7665,226,Hélice de Alumínio 3756,4,0.012861736334405145,3.7777228130925877,0.00011639749745380474
242,Âncora Bruce 7665,61,Tinta Antifouling 693,3,0.00964630225080386,3.417476049988398,8.729812309035356e-05
242,Âncora Bruce 7665,398,Âncora Bruce 4713,3,0.00964630225080386,3.3484361297866125,8.729812309035356e-05
242,Âncora Bruce 7665,163,Defensa Náutica 1277,3,0.00964630225080386,3.3484361297866125,8.729812309035356e-05
243,Bússola de Bordo 994,79,Sonar Transducer 5255,3,0.010638297872340425,4.0620567375886525,8.729812309035356e-05
243,Bússola de Bordo 994,349,Bateria Náutica 5090,3,0.010638297872340425,3.6927788523533205,8.729812309035356e-05
243,Bússola de Bordo 994,326,Defensa Náutica 824,3,0.010638297872340425,3.6196545186433537,8.729812309035356e-05
243,Bússola de Bordo 994,404,Bússola de Bordo 679,3,0.010638297872340425,3.515241407528641,8.729812309035356e-05
243,Bússola de Bordo 994,372,Vela Mestra 500,3,0.010638297872340425,3.2935595169637724,8.729812309035356e-05
244,Sonar Transducer 6595,472,Defensa Náutica 9030,4,0.017543859649122806,7.092879256965944,0.00011639749745380474
244,Sonar Transducer 6595,105,Defensa Náutica 1200,3,0.013157894736842105,4.306390977443608,8.729812309035356e-05
244,Sonar Transducer 6595,51,Defensa Náutica 9969,3,0.013157894736842105,4.186769005847953,8.729812309035356e-05
244,Sonar Transducer 6595,42,Tinta Antifouling 503,3,0.013157894736842105,3.7369508481948674,8.729812309035356e-05
244,Sonar Transducer 6595,30,Colete Salva-Vidas 8612,2,0.008771929824561403,3.5886591478696737,5.819874872690237e-05
245,Cabo Náutico 7064,326,Defensa Náutica 824,3,0.014925373134328358,5.078321264962317,8.729812309035356e-05
245,Cabo Náutico 7064,447,Cabo Náutico 2366,5,0.024875621890547265,3.994629655461013,0.00014549687181725592
245,Cabo Náutico 7064,56,Sonar Transducer 4571,2,0.009950248756218905,3.976049982644915,5.819874872690237e-05
245,Cabo Náutico 7064,446,Vela Mestra 2993,2,0.009950248756218905,3.7575856978842053,5.819874872690237e-05
245,Cabo Náutico 7064,109,Âncora Bruce 8139,2,0.009950248756218905,3.63766275007939,5.819874872690237e-05
246,Motor de Popa 1365,69,Motor de Popa 2195,3,0.03333333333333333,13.636904761904761,8.729812309035356e-05
246,Motor de Popa 1365,307,Vela Mestra 6857,2,0.022222222222222223,8.485185185185186,5.819874872690237e-05
246,Motor de Popa 1365,200,Tinta Antifouling 4777,2,0.022222222222222223,8.391941391941392,5.819874872690237e-05
246,Motor de Popa 1365,119,Motor de Popa 2911,2,0.022222222222222223,6.942424242424243,5.819874872690237e-05
246,Motor de Popa 1365,148,Colete Salva-Vidas 8269,2,0.022222222222222223,6.75811209439528,5.819874872690237e-05
247,Defensa Náutica 7459,99,Âncora Bruce 2417,3,0.014705882352941176,4.813025210084033,8.729812309035356e-05
247,Defensa Náutica 7459,13,GPS Plotter 7021,2,0.00980392156862745,3.702327084680026,5.819874872690237e-05
247,Defensa Náutica 7459,153,Motor de Popa 9201,7,0.03431372549019608,3.6507466763795304,0.0002036956205441583
247,Defensa Náutica 7459,120,Motor de Popa 8681,2,0.00980392156862745,3.546439628482972,5.819874872690237e-05
247,Defensa Náutica 7459,281,Vela Mestra 8105,2,0.00980392156862745,3.5094975490196076,5.819874872690237e-05
248,Tinta Antifouling 3953,263,Tinta Antifouling 3557,2,0.019801980198019802,6.67152009318579,5.819874872690237e-05
248,Tinta Antifouling 3953,397,GPS Plotter 3411,2,0.019801980198019802,6.543221629855293,5.819874872690237e-05
248,Tinta Antifouling 3953,358,Motor de Popa 553,2,0.019801980198019802,6.419764617971231,5.819874872690237e-05
248,Tinta Antifouling 3953,323,Âncora Bruce 7053,3,0.0297029702970297,5.234577303884234,8.729812309035356e-05
248,Tinta Antifouling 3953,96,GPS Plotter 5928,4,0.039603960396039604,4.7922186584855675,0.00011639749745380474
249,Motor de Popa 1606,35,Colete Salva-Vidas 8211,8,0.02666666666666667,4.184474885844749,0.00023279499490760948
249,Motor de Popa 1606,228,Defensa Náutica 9651,3,0.01,3.2728571428571427,8.729812309035356e-05
249,Motor de Popa 1606,206,Âncora Bruce 6320,6,0.02,3.054666666666667,0.00017459624618070712
249,Motor de Popa 1606,185,Motor de Popa 2690,3,0.01,2.9625,8.729812309035356e-05
249,Motor de Popa 1606,300,GPS Plotter 7543,3,0.01,2.9371794871794874,8.729812309035356e-05
250,Hélice de Alumínio 8577,365,Sonar Transducer 455,2,0.019801980198019802,7.015412881494335,5.819874872690237e-05
250,Hélice de Alumínio 8577,15,Bússola de Bordo 6287,2,0.019801980198019802,6.737574747573768,5.819874872690237e-05
250,Hélice de Alumínio 8577,314,Tinta Antifouling 2982,2,0.019801980198019802,6.419764617971231,5.819874872690237e-05
250,Hélice de Alumínio 8577,177,GPS Plotter 8413,3,0.0297029702970297,3.910891089108911,8.729812309035356e-05
250,Hélice de Alumínio 8577,463,Motor de Popa 8671,1,0.009900990099009901,3.910891089108911,2.9099374363451186e-05
251,Motor de Popa 6346,487,Bússola de Bordo 5643,4,0.013793103448275862,4.3090909090909095,0.00011639749745380474
251,Motor de Popa 6346,15,Bússola de Bordo 6287,3,0.010344827586206896,3.51980198019802,8.729812309035356e-05
251,Motor de Popa 6346,10,Colete Salva-Vidas 6199,3,0.010344827586206896,3.4514563106796112,8.729812309035356e-05
251,Motor de Popa 6346,499,Âncora Bruce 3938,3,0.010344827586206896,3.4182692307692304,8.729812309035356e-05
251,Motor de Popa 6346,371,Motor de Popa 4088,3,0.010344827586206896,3.3857142857142857,8.729812309035356e-05
252,Defensa Náutica 9558,433,Colete Salva-Vidas 2045,2,0.019230769230769232,7.425453759723423,5.819874872690237e-05
252,Defensa Náutica 9558,450,Hélice de Alumínio 290,4,0.038461538461538464,7.183319397993312,0.00011639749745380474
252,Defensa Náutica 9558,226,Hélice de Alumínio 3756,2,0.019230769230769232,5.648422090729784,5.819874872690237e-05
252,Defensa Náutica 9558,241,Defensa Náutica 5179,2,0.019230769230769232,5.60055410691004,5.819874872690237e-05
252,Defensa Náutica 9558,265,Âncora Bruce 2284,3,0.028846153846153848,4.835600375234522,8.729812309035356e-05
253,Bússola de Bordo 3611,193,Cabo Náutico 8225,3,0.013761467889908258,4.825641265680584,8.729812309035356e-05
253,Bússola de Bordo 3611,381,Cabo Náutico 9083,6,0.027522935779816515,4.729128440366973,0.00017459624618070712
253,Bússola de Bordo 3611,72,Motor de Popa 9771,3,0.013761467889908258,4.299207673060884,8.729812309035356e-05
253,Bússola de Bordo 3611,364,Vela Mestra 4634,5,0.022935779816513763,4.170307266637542,0.00014549687181725592
253,Bússola de Bordo 3611,422,Sonar Transducer 7193,5,0.022935779816513763,3.921333698480077,0.00014549687181725592
254,Bússola de Bordo 7825,30,Colete Salva-Vidas 8612,4,0.012578616352201259,5.146001796945193,0.00011639749745380474
254,Bússola de Bordo 7825,221,Sonar Transducer 4498,5,0.015723270440251572,4.502751572327044,0.00014549687181725592
254,Bússola de Bordo 7825,107,Tinta Antifouling 5097,4,0.012578616352201259,3.894271630120687,0.00011639749745380474
254,Bússola de Bordo 7825,8,Cabo Náutico 1373,3,0.009433962264150943,3.684069468267581,8.729812309035356e-05
254,Bússola de Bordo 7825,334,Tinta Antifouling 3404,7,0.0220125786163522,3.5514660288776683,0.0002036956205441583
255,Sonar Transducer 5593,246,Motor de Popa 1365,4,0.011904761904761904,4.545634920634921,0.00011639749745380474
255,Sonar Transducer 5593,437,Hélice de Alumínio 728,5,0.01488095238095238,4.261532738095238,0.00014549687181725592
255,Sonar Transducer 5593,472,Defensa Náutica 9030,3,0.008928571428571428,3.6097689075630246,8.729812309035356e-05
255,Sonar Transducer 5593,131,Âncora Bruce 7031,6,0.017857142857142856,3.212883320867614,0.00017459624618070712
255,Sonar Transducer 5593,480,Hélice de Alumínio 4260,3,0.008928571428571428,3.1631995581737846,8.729812309035356e-05
256,Tinta Antifouling 866,478,Tinta Antifouling 3290,3,0.00980392156862745,3.546439628482972,8.729812309035356e-05
256,Tinta Antifouling 866,120,Motor de Popa 8681,3,0.00980392156862745,3.546439628482972,8.729812309035356e-05
256,Tinta Antifouling 866,250,Hélice de Alumínio 8577,3,0.00980392156862745,3.3357600465928945,8.729812309035356e-05
256,Tinta Antifouling 866,488,Bateria Náutica 9984,5,0.016339869281045753,3.1195533769063184,0.00014549687181725592
256,Tinta Antifouling 866,58,Sonar Transducer 3832,6,0.0196078431372549,3.090933621154884,0.00017459624618070712
257,Colete Salva-Vidas 8800,13,GPS Plotter 7021,3,0.013452914798206279,5.080323264179767,8.729812309035356e-05
257,Colete Salva-Vidas 8800,142,Cabo Náutico 3932,3,0.013452914798206279,4.866414916214302,8.729812309035356e-05
257,Colete Salva-Vidas 8800,200,Tinta Antifouling 4777,2,0.008968609865470852,3.3868821761198444,5.819874872690237e-05
257,Colete Salva-Vidas 8800,169,Hélice de Alumínio 1674,2,0.008968609865470852,3.210482062780269,5.819874872690237e-05
257,Colete Salva-Vidas 8800,180,Motor de Popa 1949,6,0.026905829596412557,3.0820627802690583,0.00017459624618070712
258,Bateria Náutica 5523,418,Tinta Antifouling 6959,5,0.016181229773462782,5.295885344429033,0.00014549687181725592
258,Bateria Náutica 5523,15,Bússola de Bordo 6287,4,0.012944983818770227,4.404498702297414,0.00011639749745380474
258,Bateria Náutica 5523,45,Tinta Antifouling 3620,3,0.009708737864077669,3.9251856082238716,8.729812309035356e-05
258,Bateria Náutica 5523,347,Bússola de Bordo 9956,3,0.009708737864077669,3.8795439151049895,8.729812309035356e-05
258,Bateria Náutica 5523,463,Motor de Popa 8671,3,0.009708737864077669,3.8349514563106792,8.729812309035356e-05
259,Bússola de Bordo 5451,446,Vela Mestra 2993,3,0.01282051282051282,4.841504649196957,8.729812309035356e-05
259,Bússola de Bordo 5451,396,Bússola de Bordo 8014,3,0.01282051282051282,4.6869885433715215,8.729812309035356e-05
259,Bússola de Bordo 5451,122,Vela Mestra 7742,3,0.01282051282051282,4.54203013481364,8.729812309035356e-05
259,Bússola de Bordo 5451,207,Tinta Antifouling 179,3,0.01282051282051282,4.236316568047337,8.729812309035356e-05
259,Bússola de Bordo 5451,305,Bateria Náutica 5556,3,0.01282051282051282,3.671474358974359,8.729812309035356e-05
260,Cliente Genérico,419,Defensa Náutica 9143,4,0.0213903743315508,6.7438551734288374,0.00011639749745380474
260,Cliente Genérico,48,Bússola de Bordo 6684,3,0.016042780748663103,5.742814171122995,8.729812309035356e-05
260,Cliente Genérico,18,Âncora Bruce 7120,3,0.016042780748663103,5.625613881916403,8.729812309035356e-05
260,Cliente Genérico,358,Motor de Popa 553,3,0.016042780748663103,5.201039249318939,8.729812309035356e-05
260,Cliente Genérico,372,Vela Mestra 500,3,0.016042780748663103,4.96675820205232,8.729812309035356e-05
261,Âncora Bruce 7226,155,Bateria Náutica 5487,4,0.016666666666666666,4.895299145299145,0.00011639749745380474
261,Âncora Bruce 7226,307,Vela Mestra 6857,3,0.0125,4.772916666666667,8.729812309035356e-05
261,Âncora Bruce 7226,34,Defensa Náutica 5959,3,0.0125,4.4284793814432994,8.729812309035356e-05
261,Âncora Bruce 7226,193,Cabo Náutico 8225,3,0.0125,4.3832908163265305,8.729812309035356e-05
261,Âncora Bruce 7226,248,Tinta Antifouling 3953,3,0.0125,4.253094059405941,8.729812309035356e-05
262,Hélice de Alumínio 9192,427,Âncora Bruce 5445,4,0.04,14.780645161290321,0.00011639749745380474
262,Hélice de Alumínio 9192,56,Sonar Transducer 4571,2,0.02,7.991860465116279,5.819874872690237e-05
262,Hélice de Alumínio 9192,134,Cabo Náutico 5788,3,0.03,5.572702702702703,8.729812309035356e-05
262,Hélice de Alumínio 9192,302,GPS Plotter 9135,3,0.03,4.862971698113207,8.729812309035356e-05
262,Hélice de Alumínio 9192,425,Bateria Náutica 2254,3,0.03,4.862971698113207,8.729812309035356e-05
263,Tinta Antifouling 3557,72,Motor de Popa 9771,3,0.029411764705882353,9.188502673796792,8.729812309035356e-05
263,Tinta Antifouling 3557,107,Tinta Antifouling 5097,3,0.029411764705882353,9.105723370429253,8.729812309035356e-05
263,Tinta Antifouling 3557,142,Cabo Náutico 3932,2,0.0196078431372549,7.092879256965944,5.819874872690237e-05
263,Tinta Antifouling 3557,248,Tinta Antifouling 3953,2,0.0196078431372549,6.671520093185789,5.819874872690237e-05
263,Tinta Antifouling 3557,462,Hélice de Alumínio 1260,2,0.0196078431372549,6.297416162726773,5.819874872690237e-05
264,Bateria Náutica 1358,434,Defensa Náutica 5998,4,0.01238390092879257,4.053073861123397,0.00011639749745380474
264,Bateria Náutica 1358,166,GPS Plotter 7150,4,0.01238390092879257,3.9404884760921917,0.00011639749745380474
264,Bateria Náutica 1358,69,Motor de Popa 2195,3,0.009287925696594427,3.799756744803184,8.729812309035356e-05
264,Bateria Náutica 1358,204,Sonar Transducer 7487,10,0.030959752321981424,3.6561233283329613,0.00029099374363451185
264,Bateria Náutica 1358,8,Cabo Náutico 1373,3,0.009287925696594427,3.6270405291303125,8.729812309035356e-05
265,Âncora Bruce 2284,225,Âncora Bruce 7480,3,0.014634146341463415,4.882547951693109,8.729812309035356e-05
265,Âncora Bruce 2284,252,Defensa Náutica 9558,3,0.014634146341463415,4.835600375234522,8.729812309035356e-05
265,Âncora Bruce 2284,107,Tinta Antifouling 5097,3,0.014634146341463415,4.530652603823336,8.729812309035356e-05
265,Âncora Bruce 2284,186,Motor de Popa 4710,2,0.00975609756097561,3.8536585365853657,5.819874872690237e-05
265,Âncora Bruce 2284,270,Defensa Náutica 8531,2,0.00975609756097561,3.809866962305987,5.819874872690237e-05
266,Bússola de Bordo 9356,162,Bateria Náutica 2654,4,0.020512820512820513,6.350658350658351,0.00011639749745380474
266,Bússola de Bordo 9356,85,Hélice de Alumínio 6549,3,0.015384615384615385,5.874358974358975,8.729812309035356e-05
266,Bússola de Bordo 9356,209,Cabo Náutico 7626,3,0.015384615384615385,4.941049604601007,8.729812309035356e-05
266,Bússola de Bordo 9356,166,GPS Plotter 7150,3,0.015384615384615385,4.895299145299146,8.729812309035356e-05
266,Bússola de Bordo 9356,347,Bússola de Bordo 9956,2,0.010256410256410256,4.098389982110912,5.819874872690237e-05
267,GPS Plotter 475,94,Tinta Antifouling 569,5,0.016778523489932886,5.708851086450927,0.00014549687181725592
267,GPS Plotter 475,262,Hélice de Alumínio 9192,3,0.010067114093959731,3.459563758389262,8.729812309035356e-05
267,GPS Plotter 475,324,Colete Salva-Vidas 5603,3,0.010067114093959731,3.4253106518705563,8.729812309035356e-05
267,GPS Plotter 475,119,Motor de Popa 2911,3,0.010067114093959731,3.1450579621720562,8.729812309035356e-05
267,GPS Plotter 475,30,Colete Salva-Vidas 8612,2,0.006711409395973154,2.74568552253116,5.819874872690237e-05
268,Motor de Popa 9800,61,Tinta Antifouling 693,6,0.017857142857142856,6.326399116347569,0.00017459624618070712
268,Motor de Popa 9800,112,Âncora Bruce 7692,5,0.01488095238095238,4.8243766846361185,0.00014549687181725592
268,Motor de Popa 9800,189,Cabo Náutico 8341,3,0.008928571428571428,3.3717621664050235,8.729812309035356e-05
268,Motor de Popa 9800,349,Bateria Náutica 5090,3,0.008928571428571428,3.099296536796537,8.729812309035356e-05
268,Motor de Popa 9800,324,Colete Salva-Vidas 5603,3,0.008928571428571428,3.0379243281471005,8.729812309035356e-05
269,Bússola de Bordo 1854,48,Bússola de Bordo 6684,4,0.013289036544850499,4.757059800664452,0.00011639749745380474
269,Bússola de Bordo 1854,448,Bateria Náutica 6898,3,0.009966777408637873,3.8921398369072784,8.729812309035356e-05
269,Bússola de Bordo 1854,402,Tinta Antifouling 3241,3,0.009966777408637873,3.763827534591654,8.729812309035356e-05
269,Bússola de Bordo 1854,169,Hélice de Alumínio 1674,3,0.009966777408637873,3.5677948504983386,8.729812309035356e-05
269,Bússola de Bordo 1854,349,Bateria Náutica 5090,3,0.009966777408637873,3.4596798550286922,8.729812309035356e-05
270,Defensa Náutica 8531,433,Colete Salva-Vidas 2045,2,0.022727272727272728,8.775536261491318,5.819874872690237e-05
270,Defensa Náutica 8531,94,Tinta Antifouling 569,2,0.022727272727272728,7.7328982898289835,5.819874872690237e-05
270,Defensa Náutica 8531,75,Vela Mestra 1913,5,0.056818181818181816,6.422884270334928,0.00014549687181725592
270,Defensa Náutica 8531,348,Âncora Bruce 1231,3,0.03409090909090909,6.0078671328671325,8.729812309035356e-05
270,Defensa Náutica 8531,30,Colete Salva-Vidas 8612,1,0.011363636363636364,4.648944805194805,2.9099374363451186e-05
271,Tinta Antifouling 5976,52,Bateria Náutica 8532,2,0.020618556701030927,5.760623585617299,5.819874872690237e-05
271,Tinta Antifouling 5976,53,Sonar Transducer 6909,4,0.041237113402061855,4.498772704958272,0.00011639749745380474
271,Tinta Antifouling 5976,359,Hélice de Alumínio 8562,1,0.010309278350515464,4.072164948453608,2.9099374363451186e-05
271,Tinta Antifouling 5976,186,Motor de Popa 4710,1,0.010309278350515464,4.072164948453608,2.9099374363451186e-05
271,Tinta Antifouling 5976,454,Vela Mestra 401,1,0.010309278350515464,3.9806556237692576,2.9099374363451186e-05
272,Cabo Náutico 4571,491,Bússola de Bordo 4004,4,0.013605442176870748,4.629218023843201,0.00011639749745380474
272,Cabo Náutico 4571,149,Bateria Náutica 948,7,0.023809523809523808,4.0910714285714285,0.0002036956205441583
272,Cabo Náutico 4571,317,Defensa Náutica 3153,3,0.01020408163265306,3.9848098330241184,8.729812309035356e-05
272,Cabo Náutico 4571,478,Tinta Antifouling 3290,3,0.01020408163265306,3.6911922663802357,8.729812309035356e-05
272,Cabo Náutico 4571,480,Hélice de Alumínio 4260,3,0.01020408163265306,3.6150852093414683,8.729812309035356e-05
273,Vela Mestra 3325,332,Bateria Náutica 9527,3,0.014218009478672985,4.886018957345971,8.729812309035356e-05
273,Vela Mestra 3325,139,Sonar Transducer 7171,3,0.014218009478672985,4.837642532025715,8.729812309035356e-05
273,Vela Mestra 3325,30,Colete Salva-Vidas 8612,2,0.009478672985781991,3.8777928232904535,5.819874872690237e-05
273,Vela Mestra 3325,414,Âncora Bruce 5302,5,0.023696682464454975,3.8053107144439027,0.00014549687181725592
273,Vela Mestra 3325,359,Hélice de Alumínio 8562,2,0.009478672985781991,3.7440758293838865,5.819874872690237e-05
274,Tinta Antifouling 5779,330,Bússola de Bordo 4659,3,0.010714285714285714,4.184050324675325,8.729812309035356e-05
274,Tinta Antifouling 5779,172,Defensa Náutica 2684,3,0.010714285714285714,3.959101382488479,8.729812309035356e-05
274,Tinta Antifouling 5779,60,Vela Mestra 2410,3,0.010714285714285714,3.875751879699248,8.729812309035356e-05
274,Tinta Antifouling 5779,325,Âncora Bruce 5388,3,0.010714285714285714,3.8353794642857144,8.729812309035356e-05
274,Tinta Antifouling 5779,499,Âncora Bruce 3938,3,0.010714285714285714,3.5403502747252746,8.729812309035356e-05
275,Cabo Náutico 5921,353,Cabo Náutico 2862,5,0.016025641025641024,5.858735679214401,0.00014549687181725592
275,Cabo Náutico 5921,200,Tinta Antifouling 4777,3,0.009615384615384616,3.631128486897718,8.729812309035356e-05
275,Cabo Náutico 5921,396,Bússola de Bordo 8014,3,0.009615384615384616,3.5152414075286416,8.729812309035356e-05
275,Cabo Náutico 5921,117,Sonar Transducer 869,6,0.019230769230769232,3.4241729772817857,0.00017459624618070712
